,store_nm,store_id,store_addr_line2_txt,store_city_nm,store_state_id,store_zip5_id,upc_id,upc_dsc,category_nm,hi
177725,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,65485870456,CASTELLO EDAM SQUARE,DELI CHEESE,[DELI CHEESE] Please locate the CASTELLO EDAM SQUARE (UPC: 65485870456) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177731,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,67258333169,DE JONG REMBRANDT,DELI CHEESE,[DELI CHEESE] Please locate the DE JONG REMBRANDT (UPC: 67258333169) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177751,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,71156560698,STELLA PARM SHREDDED CUP,DELI CHEESE,[DELI CHEESE] Please locate the STELLA PARM SHREDDED CUP (UPC: 71156560698) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177770,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,76165792414,MONTCHEVRE GOAT CHEESE LOG MINI PUMPKIN,DELI CHEESE,[DELI CHEESE] Please locate the MONTCHEVRE GOAT CHEESE LOG MINI PUMPKIN (UPC: 76165792414) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177797,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81231501559,GARCIA BAQUERO GRAN MAESTRE MANCHEGO,DELI CHEESE,[DELI CHEESE] Please locate the GARCIA BAQUERO GRAN MAESTRE MANCHEGO (UPC: 81231501559) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177814,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81544101130,SIMPLY ARTISAN CHEESE BLUE CRUMBLES,DELI CHEESE,[DELI CHEESE] Please locate the SIMPLY ARTISAN CHEESE BLUE CRUMBLES (UPC: 81544101130) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177815,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81544101131,SIMPLY ARTISAN GORGONZOLA CRUMBLES,DELI CHEESE,[DELI CHEESE] Please locate the SIMPLY ARTISAN GORGONZOLA CRUMBLES (UPC: 81544101131) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177835,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,82761500016,POINT REYES WEDGE BLUE CHEESE,DELI CHEESE,[DELI CHEESE] Please locate the POINT REYES WEDGE BLUE CHEESE (UPC: 82761500016) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177866,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85223000307,MIFROMA GRUYERE CAVE AGED,DELI CHEESE,[DELI CHEESE] Please locate the MIFROMA GRUYERE CAVE AGED (UPC: 85223000307) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177929,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,89161300066,OLD CROC CHEDDAR BACON JALAPENO CHK,DELI CHEESE,[DELI CHEESE] Please locate the OLD CROC CHEDDAR BACON JALAPENO CHK (UPC: 89161300066) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177930,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,89161300068,OLD CROC CHEDDAR HORSERADISH CHUNK,DELI CHEESE,[DELI CHEESE] Please locate the OLD CROC CHEDDAR HORSERADISH CHUNK (UPC: 89161300068) in the DELI CHEESE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177291,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,2840066259,STACYS BAGEL CHIPS SIMPLY NAKED,DELI CRACKERS/CHIPS,[DELI CRACKERS/CHIPS] Please locate the STACYS BAGEL CHIPS SIMPLY NAKED (UPC: 2840066259) in the DELI CRACKERS/CHIPS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177381,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,6124371135,LESLEY STOWE RAINCOAST SEASONAL CRISPS,DELI CRACKERS/CHIPS,[DELI CRACKERS/CHIPS] Please locate the LESLEY STOWE RAINCOAST SEASONAL CRISPS (UPC: 6124371135) in the DELI CRACKERS/CHIPS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177382,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,6124371325,RAINCOAST CRISPS OATS & CRANBERRY,DELI CRACKERS/CHIPS,[DELI CRACKERS/CHIPS] Please locate the RAINCOAST CRISPS OATS & CRANBERRY (UPC: 6124371325) in the DELI CRACKERS/CHIPS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177706,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,62784130900,SABINES PUMPKIN SPICE BAGUETTE CRISPS,DELI CRACKERS/CHIPS,[DELI CRACKERS/CHIPS] Please locate the SABINES PUMPKIN SPICE BAGUETTE CRISPS (UPC: 62784130900) in the DELI CRACKERS/CHIPS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177772,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,76421865547,SIMPLY 7 CURLS FARMHOUSE CHEDDAR,DELI CRACKERS/CHIPS,[DELI CRACKERS/CHIPS] Please locate the SIMPLY 7 CURLS FARMHOUSE CHEDDAR (UPC: 76421865547) in the DELI CRACKERS/CHIPS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177773,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,76421865549,SIMPLY 7 CURLS ORIGINAL,DELI CRACKERS/CHIPS,[DELI CRACKERS/CHIPS] Please locate the SIMPLY 7 CURLS ORIGINAL (UPC: 76421865549) in the DELI CRACKERS/CHIPS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177899,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85734000627,WILD CALIFORNIA FRUIT N NUT BAKED CRISPS,DELI CRACKERS/CHIPS,[DELI CRACKERS/CHIPS] Please locate the WILD CALIFORNIA FRUIT N NUT BAKED CRISPS (UPC: 85734000627) in the DELI CRACKERS/CHIPS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177900,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85734000628,WILD CALIFORNIA APRICOT GINGER CRISPS,DELI CRACKERS/CHIPS,[DELI CRACKERS/CHIPS] Please locate the WILD CALIFORNIA APRICOT GINGER CRISPS (UPC: 85734000628) in the DELI CRACKERS/CHIPS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177901,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85734000631,WILD CALIFORNIA APPLE WALNUT CRISPS,DELI CRACKERS/CHIPS,[DELI CRACKERS/CHIPS] Please locate the WILD CALIFORNIA APPLE WALNUT CRISPS (UPC: 85734000631) in the DELI CRACKERS/CHIPS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177345,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,4242116164,BH HUMMUS TRADITIONAL SINGLE SERVE 4PK,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the BH HUMMUS TRADITIONAL SINGLE SERVE 4PK (UPC: 4242116164) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177466,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,7873200446,CASA SANCHEZ SALSA TAQUERIA AVOCADO,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the CASA SANCHEZ SALSA TAQUERIA AVOCADO (UPC: 7873200446) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177719,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,64041051406,LA TERRA FINA SPICY GREEN CHILE CHSE DIP,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the LA TERRA FINA SPICY GREEN CHILE CHSE DIP (UPC: 64041051406) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177733,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,68907607210,OAXACA MAMA SALSA HOT,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the OAXACA MAMA SALSA HOT (UPC: 68907607210) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177734,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,68907607215,OAXACA MAMA SALSA MILD,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the OAXACA MAMA SALSA MILD (UPC: 68907607215) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177735,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,68907607220,OAXACA MAMA SALSA MEDIUM,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the OAXACA MAMA SALSA MEDIUM (UPC: 68907607220) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177852,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85064300701,HOPE ORGANIC JALAPENO CILANTRO HUMMUS,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the HOPE ORGANIC JALAPENO CILANTRO HUMMUS (UPC: 85064300701) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177856,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85136800430,HUMMUS GUY ORIGINAL HUMMUS,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the HUMMUS GUY ORIGINAL HUMMUS (UPC: 85136800430) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177857,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85136800431,HUMMUS GUY ORG GARLIC CHIVE RSTD,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the HUMMUS GUY ORG GARLIC CHIVE RSTD (UPC: 85136800431) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177858,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85136800432,HUMMUS GUY ORG RED PEPPER RSTD,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the HUMMUS GUY ORG RED PEPPER RSTD (UPC: 85136800432) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177859,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85136800433,HUMMUS GUY ORG JALPNO CILNTO SPCY,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the HUMMUS GUY ORG JALPNO CILNTO SPCY (UPC: 85136800433) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177897,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85650000481,HOPE FDS GUACAMOLE MILD GREEN CHILE ORG,DELI DIPS AND SALSA,[DELI DIPS AND SALSA] Please locate the HOPE FDS GUACAMOLE MILD GREEN CHILE ORG (UPC: 85650000481) in the DELI DIPS AND SALSA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177763,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,74275334695,3 BRDGS TORTELLINI TRIPLE CHEESE VP,DELI FRESH REFRIGERATED PASTA,[DELI FRESH REFRIGERATED PASTA] Please locate the 3 BRDGS TORTELLINI TRIPLE CHEESE VP (UPC: 74275334695) in the DELI FRESH REFRIGERATED PASTA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177916,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,87744800470,RANA TORTELLINI MINI FAMILY SIZE,DELI FRESH REFRIGERATED PASTA,[DELI FRESH REFRIGERATED PASTA] Please locate the RANA TORTELLINI MINI FAMILY SIZE (UPC: 87744800470) in the DELI FRESH REFRIGERATED PASTA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177917,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,87744800475,RANA FETTUCCINE,DELI FRESH REFRIGERATED PASTA,[DELI FRESH REFRIGERATED PASTA] Please locate the RANA FETTUCCINE (UPC: 87744800475) in the DELI FRESH REFRIGERATED PASTA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177918,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,87744800476,RANA LINGUINE,DELI FRESH REFRIGERATED PASTA,[DELI FRESH REFRIGERATED PASTA] Please locate the RANA LINGUINE (UPC: 87744800476) in the DELI FRESH REFRIGERATED PASTA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177919,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,87744800477,RANA PAPPARDELLE,DELI FRESH REFRIGERATED PASTA,[DELI FRESH REFRIGERATED PASTA] Please locate the RANA PAPPARDELLE (UPC: 87744800477) in the DELI FRESH REFRIGERATED PASTA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177920,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,87744800478,RANA TAGLIATELLE,DELI FRESH REFRIGERATED PASTA,[DELI FRESH REFRIGERATED PASTA] Please locate the RANA TAGLIATELLE (UPC: 87744800478) in the DELI FRESH REFRIGERATED PASTA aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177259,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,2135707610,HICKORY FARMS MINTS SNOW PEPPERMINT,DELI SPECIALTY MISC ITEMS,[DELI SPECIALTY MISC ITEMS] Please locate the HICKORY FARMS MINTS SNOW PEPPERMINT (UPC: 2135707610) in the DELI SPECIALTY MISC ITEMS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177413,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,7236810384,DELALLO TAPENADE OLIVE & CRANBERRY,DELI SPECIALTY MISC ITEMS,[DELI SPECIALTY MISC ITEMS] Please locate the DELALLO TAPENADE OLIVE & CRANBERRY (UPC: 7236810384) in the DELI SPECIALTY MISC ITEMS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177414,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,7236850239,DELALLO TRAY GOURMET ANTIPASTO,DELI SPECIALTY MISC ITEMS,[DELI SPECIALTY MISC ITEMS] Please locate the DELALLO TRAY GOURMET ANTIPASTO (UPC: 7236850239) in the DELI SPECIALTY MISC ITEMS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177427,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,7343507018,KINGS ORIGINAL ROLLS HAWAIIAN 18 CT,DELI SPECIALTY MISC ITEMS,[DELI SPECIALTY MISC ITEMS] Please locate the KINGS ORIGINAL ROLLS HAWAIIAN 18 CT (UPC: 7343507018) in the DELI SPECIALTY MISC ITEMS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177428,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,7373107225,MISSION UNCOOKED ORGANIC TORTILLAS,DELI SPECIALTY MISC ITEMS,[DELI SPECIALTY MISC ITEMS] Please locate the MISSION UNCOOKED ORGANIC TORTILLAS (UPC: 7373107225) in the DELI SPECIALTY MISC ITEMS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177238,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,1600049716,BC COOKIE STRAWBERRY THUMBPRINT,DESSERT BAR & COOKIE MIX,[DESSERT BAR & COOKIE MIX] Please locate the BC COOKIE STRAWBERRY THUMBPRINT (UPC: 1600049716) in the DESSERT BAR & COOKIE MIX aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177239,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,1600049717,BC COOKIE SALTED CARAMEL THUMBPRINT,DESSERT BAR & COOKIE MIX,[DESSERT BAR & COOKIE MIX] Please locate the BC COOKIE SALTED CARAMEL THUMBPRINT (UPC: 1600049717) in the DESSERT BAR & COOKIE MIX aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177333,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,4144910942,KRUSTEAZ COOKIE MIX PUMPKIN SPICE,DESSERT BAR & COOKIE MIX,[DESSERT BAR & COOKIE MIX] Please locate the KRUSTEAZ COOKIE MIX PUMPKIN SPICE (UPC: 4144910942) in the DESSERT BAR & COOKIE MIX aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177443,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,7685570056,THERMOMETER FAST READ,DIABETIC NEEDS,[DIABETIC NEEDS] Please locate the THERMOMETER FAST READ (UPC: 7685570056) in the DIABETIC NEEDS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177818,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81781001397,HONEST CO DIAPERS GIRAFFES SIZE 5,DISPOSABLE DIAPERS,[DISPOSABLE DIAPERS] Please locate the HONEST CO DIAPERS GIRAFFES SIZE 5 (UPC: 81781001397) in the DISPOSABLE DIAPERS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177313,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,3600047477,GOODNITES YOUTH PANTS S/M GIRL BIG PACK,DISPOSABLE PANTS,[DISPOSABLE PANTS] Please locate the GOODNITES YOUTH PANTS S/M GIRL BIG PACK (UPC: 3600047477) in the DISPOSABLE PANTS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177314,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,3600047478,GOODNITES YOUTH PANTS L/XL BOY BIG PACK,DISPOSABLE PANTS,[DISPOSABLE PANTS] Please locate the GOODNITES YOUTH PANTS L/XL BOY BIG PACK (UPC: 3600047478) in the DISPOSABLE PANTS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177315,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,3600047479,GOODNITES YOUTH PANTS L/XL GIRL BIG PACK,DISPOSABLE PANTS,[DISPOSABLE PANTS] Please locate the GOODNITES YOUTH PANTS L/XL GIRL BIG PACK (UPC: 3600047479) in the DISPOSABLE PANTS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177367,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,5000016845,BELLA - NTRL BITES W/ REAL CHKN & BEEF,DOG FOOD DRY,[DOG FOOD DRY] Please locate the BELLA - NTRL BITES W/ REAL CHKN & BEEF (UPC: 5000016845) in the DOG FOOD DRY aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177368,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,5000016846,BELLA NATURAL BITES W/ REAL CHKN & TURKE,DOG FOOD DRY,[DOG FOOD DRY] Please locate the BELLA NATURAL BITES W/ REAL CHKN & TURKE (UPC: 5000016846) in the DOG FOOD DRY aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177210,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,1113217104,ALPO TBONZ PORTERHOUSE,DOG FOOD SNACKS,[DOG FOOD SNACKS] Please locate the ALPO TBONZ PORTERHOUSE (UPC: 1113217104) in the DOG FOOD SNACKS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177327,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,4114302917,SUN MAID RAISINS SEEDLESS BAG 32OZ,DRIED PRODUCE,[DRIED PRODUCE] Please locate the SUN MAID RAISINS SEEDLESS BAG 32OZ (UPC: 4114302917) in the DRIED PRODUCE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177808,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81454202011,GRANOLA BITES CHOCOLATE PEANUT BUTTER,DRIED PRODUCE,[DRIED PRODUCE] Please locate the GRANOLA BITES CHOCOLATE PEANUT BUTTER (UPC: 81454202011) in the DRIED PRODUCE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177809,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81454202027,GRANOLA BITES CHOCOLATE BANANA,DRIED PRODUCE,[DRIED PRODUCE] Please locate the GRANOLA BITES CHOCOLATE BANANA (UPC: 81454202027) in the DRIED PRODUCE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177810,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81454202029,GRANOLA BITES BLUEBERRY APPLE,DRIED PRODUCE,[DRIED PRODUCE] Please locate the GRANOLA BITES BLUEBERRY APPLE (UPC: 81454202029) in the DRIED PRODUCE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177811,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81454202031,GRANOLA BITES COCONUT VANILLA,DRIED PRODUCE,[DRIED PRODUCE] Please locate the GRANOLA BITES COCONUT VANILLA (UPC: 81454202031) in the DRIED PRODUCE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177864,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85210900477,ENLIGHTEN BEAN CRISP WASABI,DRIED PRODUCE,[DRIED PRODUCE] Please locate the ENLIGHTEN BEAN CRISP WASABI (UPC: 85210900477) in the DRIED PRODUCE aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177717,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,64017337006,PASTABILITIES PASTA SNOWMAN ORG,DRY PASTA & NOODLES,[DRY PASTA & NOODLES] Please locate the PASTABILITIES PASTA SNOWMAN ORG (UPC: 64017337006) in the DRY PASTA & NOODLES aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177718,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,64017337007,PASTABILITIES PASTA TREE ORG,DRY PASTA & NOODLES,[DRY PASTA & NOODLES] Please locate the PASTABILITIES PASTA TREE ORG (UPC: 64017337007) in the DRY PASTA & NOODLES aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177791,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81149701028,TANTILLO PASTA CONCHIGLIONI,DRY PASTA & NOODLES,[DRY PASTA & NOODLES] Please locate the TANTILLO PASTA CONCHIGLIONI (UPC: 81149701028) in the DRY PASTA & NOODLES aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177881,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,85418300627,EXPLC PASTA CHICKPEA FUSSILLI,DRY PASTA & NOODLES,[DRY PASTA & NOODLES] Please locate the EXPLC PASTA CHICKPEA FUSSILLI (UPC: 85418300627) in the DRY PASTA & NOODLES aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177813,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81515402090,NOS ORIGINAL,ENERGY,[ENERGY] Please locate the NOS ORIGINAL (UPC: 81515402090) in the ENERGY aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177819,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81809400340,ROCKSTAR PURE ZERO SILVER ICE,ENERGY,[ENERGY] Please locate the ROCKSTAR PURE ZERO SILVER ICE (UPC: 81809400340) in the ENERGY aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177820,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81809400736,ROCKSTAR GINGER BREW,ENERGY,[ENERGY] Please locate the ROCKSTAR GINGER BREW (UPC: 81809400736) in the ENERGY aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177571,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,23506800000,POKE AHI SHOYU PREVIOUSLY FROZEN - CO,"ETHNIC SEAFOOD, REFRIGERATED AND FROZEN","[ETHNIC SEAFOOD, REFRIGERATED AND FROZEN] Please locate the POKE AHI SHOYU PREVIOUSLY FROZEN - CO (UPC: 23506800000) in the ETHNIC SEAFOOD, REFRIGERATED AND FROZEN aisle and take up to 5 clear and well−framed CLOSE−UP photos."
177405,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,7124931488,LRL BROW STYLIST DEFINER BRUNETTE,"EYE COSMETICS (SHADOW, PENCIL, ETC)","[EYE COSMETICS (SHADOW, PENCIL, ETC)] Please locate the LRL BROW STYLIST DEFINER BRUNETTE (UPC: 7124931488) in the EYE COSMETICS (SHADOW, PENCIL, ETC) aisle and take up to 5 clear and well−framed CLOSE−UP photos."
177485,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,8503472106,ITALBRAND ITALIAN PEELED TOMATOES SAN MA,FAMILY TOMATO >20 OZ. CANNED VEGETABLES,[FAMILY TOMATO >20 OZ. CANNED VEGETABLES] Please locate the ITALBRAND ITALIAN PEELED TOMATOES SAN MA (UPC: 8503472106) in the FAMILY TOMATO >20 OZ. CANNED VEGETABLES aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177290,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,2830000433,SHAMROCK MUSCLE BUILDER PROTEIN MILK,FLAVORED MILK AND MILK PRODUCTS,[FLAVORED MILK AND MILK PRODUCTS] Please locate the SHAMROCK MUSCLE BUILDER PROTEIN MILK (UPC: 2830000433) in the FLAVORED MILK AND MILK PRODUCTS aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177498,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,18473900157,HINT WATER ESSENCE CHERRY,FLAVORED/FUNCTIONAL WATER,[FLAVORED/FUNCTIONAL WATER] Please locate the HINT WATER ESSENCE CHERRY (UPC: 18473900157) in the FLAVORED/FUNCTIONAL WATER aisle and take up to 5 clear and well−framed CLOSE−UP photos.
177795,SAFEWAY                  ,2621,3110 BALFOUR ROAD,BRENTWOOD           ,CA,94513,81216101153,COCO LIBRE WATER COCONUT ORIG,FLAVORED/FUNCTIONAL WATER,[FLAVORED/FUNCTIONAL WATER] Please locate the COCO LIBRE WATER COCONUT ORIG (UPC: 81216101153) in the FLAVORED/FUNCTIONAL WATER aisle and take up to 5 clear and well−framed CLOSE−UP photos.
