,store_nm,store_id,store_addr_line2_txt,store_city_nm,store_state_id,store_zip5_id,upc_id,upc_dsc,category_nm,Ranged w/o image on 8.12,exclude?,Rank
168471,SAFEWAY                  ,3285,1275 EAST SUNSET DRIVE                  ,BELLINGHAM          ,WA,98226,20829900000,CHICKEN BRST STFD W/SNDRD TOM/CHSE/ASPRG,SERVICE MEAT,Yes,No,1799
171762,SAFEWAY                  ,3285,1275 EAST SUNSET DRIVE                  ,BELLINGHAM          ,WA,98226,2183459604,HEMPLERS SAUSAGE DOUBLE SMOKED,DINNER SAUSAGE,Yes,No,1847
172399,SAFEWAY                  ,3285,1275 EAST SUNSET DRIVE                  ,BELLINGHAM          ,WA,98226,20427100000,PORK SHANK SMKD,SMOKED BEEF AND PORK,Yes,No,1856
172719,SAFEWAY                  ,3285,1275 EAST SUNSET DRIVE                  ,BELLINGHAM          ,WA,98226,22542900000,BROWNIE FUDGE 1CT,ISB DESSERTS,Yes,No,1859
172844,SAFEWAY                  ,3285,1275 EAST SUNSET DRIVE                  ,BELLINGHAM          ,WA,98226,69685913599,BBQ BAY SHRMP RAW 8-12 CT GRLG,SHRIMP FAMILY,Yes,No,1862
173979,SAFEWAY                  ,3285,1275 EAST SUNSET DRIVE                  ,BELLINGHAM          ,WA,98226,7181702518,NESBITTS STRAWBERRY SFT DRNK,CARBONATED SOFT DRINKS,Yes,No,1874
174551,SAFEWAY                  ,3285,1275 EAST SUNSET DRIVE                  ,BELLINGHAM          ,WA,98226,81619301035,DIPPIN DOTS BIRTHDAY CAKE,NOVELTIES,Yes,No,1881
175050,SAFEWAY                  ,3285,1275 EAST SUNSET DRIVE                  ,BELLINGHAM          ,WA,98226,24280200000,BRUSSEL SPROUTS SLICED,CONVENIENCE VEGETABLES,Yes,No,1887
175222,SAFEWAY                  ,3285,1275 EAST SUNSET DRIVE                  ,BELLINGHAM          ,WA,98226,26626100000,SCONES BLUEBERRY 4CT,ISB BREAKFAST BAKED GOODS,Yes,No,1888
176446,SAFEWAY                  ,3285,1275 EAST SUNSET DRIVE                  ,BELLINGHAM          ,WA,98226,85590400224,CLEARLY KOMBUCHA BLACK CURRANT,REFRIGERATED PREMIUM DRINKS,Yes,No,1902
18547,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,20737200000,CHICKEN WING HOT N SPCY FULL CKD,SERVICE MEAT,Yes,No,189
123603,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,20293600000,CH BEEF TOP SIRLOIN FILET STK BNLS,"BEEF, CHOICE, NO MANUFACTURER BRAND DECLARED",Yes,No,1300
130458,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,20261300000,CH BEEF PETITE SIRLOIN BCN WRPD,"BEEF, CHOICE, NO MANUFACTURER BRAND DECLARED",Yes,No,1375
140555,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,85331100387,KEVITA GINSING MANDARIN,REFRIGERATED PREMIUM DRINKS,Yes,No,1493
146462,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,80717671170,BIBIGO CHICKEN & VEGETABLE MINI WONTONS,ALL OTHER FROZEN PREPARED FOODS,Yes,No,1555
146776,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,26636000000,BROWNIES GERMAN CHOCOLATE 6 COUNT,ISB SNACKS,Yes,No,1557
148347,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,26794700000,MIXED BERRY BRAIDED STRUDEL 8 CT,ISB BREAKFAST BAKED GOODS,Yes,No,1569
149894,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,7292100060,CROCKETT DESERT HONEY BEAR,HONEY,Yes,No,1581
151200,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,24278800000,SALSA,CONVENIENCE VEGETABLES,Yes,No,1594
151972,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,22768100000,BROWNIES CREAM CHEESE 6 COUNT,ISB DESSERTS,Yes,No,1601
153277,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,22775700000,CUPCAKES MINI WHITE W/VANILLA ICING,ISB DESSERTS,Yes,No,1618
154710,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,24321600000,ZUCCHINI NOODLES,CONVENIENCE VEGETABLES,Yes,No,1644
154937,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,22704300000,BREAD ENGLISH TOASTING,ISB BREAKFAST BREADS,Yes,No,1646
155829,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,28106100000,CHICKEN BRST B/S W/CTRS ASDA MRND 5%,SERVICE MEAT,Yes,No,1656
156469,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,85861300007,EL SOL SALSA ORIGINAL MEDIUM,DELI DIPS AND SALSA,Yes,No,1663
157654,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,22758700000,PRETZEL SLIDER ROLL 6 CT,ISB ROLLS,Yes,No,1676
158101,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,22638600000,VICTORIAN LACE,ISB DESSERTS,Yes,No,1684
159792,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,22644400000,1/8 SHEET TIRAMISU CAKERIE,ISB DESSERTS,Yes,No,1701
161273,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,26689900000,CAKE GERMAN CHOCOLATE SINGLE LAYER AD,ISB DESSERTS,Yes,No,1721
161739,ALBERTSONS               ,1909,1285 S EL PASEO ROAD                    ,LAS CRUCES          ,NM,88001,77098131003,KIMBERLEY'S VANILLA BEAN CUPCAKES,ISB DESSERTS,Yes,No,1736
43778,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,49501569401,BULK MOCHI,ISB DESSERTS,Yes,No,459
97467,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,22694600000,CK SLICE RED VLVT W/CRMCHSE IC,ISB DESSERTS,Yes,No,1030
125965,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,3150658915,D&W HAM BLACK FOREST HAM ORIGNAL VP,DELI MEAT,Yes,No,1336
147914,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,1590006389,BAR-S SAUSAGE BACON SWISS SKINLESS,DINNER SAUSAGE,Yes,No,1566
148152,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,22958400000,ALMOND BEAR CLAW 6CT,ISB BREAKFAST BAKED GOODS,Yes,No,1568
148545,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,3150695033,D&W SALAMI BABY GENOA PEPPERED,DELI MEAT,Yes,No,1570
148913,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,22920800000,CHEESE COFFEE CAKE,ISB BREAKFAST BAKED GOODS,Yes,No,1571
149453,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,26780500000,ROLLS POTATO DINNER ROLLS 12CT,ISB ROLLS,Yes,No,1575
149615,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,22858100000,BAGUETTE MULTIGRAIN OVEN BAKED,ISB MAIN MEAL LOAVES,Yes,No,1576
150470,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,26885000000,BROWNIE FUDGE ICED 6CT,ISB DESSERTS,Yes,No,1585
151702,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,20077000000,RNGR FR/RNG CHICKEN WH,"CHICKEN, REFRIGERATED",Yes,No,1599
152953,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,22920900000,RASPBERRY COFFEE CAKE,ISB BREAKFAST BAKED GOODS,Yes,No,1616
153502,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,80717671171,BIBIGO PORK & VEGETABLE MINI WONTONS,ALL OTHER FROZEN PREPARED FOODS,Yes,No,1623
153899,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,22361700000,BREAD ITALIAN DELI STYLE,ISB MAIN MEAL LOAVES,Yes,No,1629
155486,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,23408800000,SALMON SMOKED WILD VACUUM PACKED,REFRIGERATED (RETAIL PACKS),Yes,No,1652
157791,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,85605200239,HOP VALLEY ALPHADELIC IPA  CAN,BEER,Yes,No,1677
158280,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,22741600000,CAKERIE STRAWBERRY BAR,ISB DESSERTS,Yes,No,1685
158885,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,20070400000,CHICKEN THIGH BNLS SKLS T/P FR,"CHICKEN, REFRIGERATED",Yes,No,1690
159530,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,22730500000,BREAD BAGUETTE WHITE OVEN BAKED,ISB MAIN MEAL LOAVES,Yes,No,1698
159623,SAFEWAY                  ,1230,2177 N.W. 185TH.                        ,HILLSBORO           ,OR,97124,26696100000,MUFFINS 9CT ASRTD BLBRY DBL DTCH ALMND,ISB BREAKFAST BAKED GOODS,Yes,No,1700
129921,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,3150622506,D&W CHEDDARWURST,DELI MEAT,Yes,No,1370
139476,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,22800300000,COOKIES OATMEAL RAISIN 39CT,ISB SNACKS,Yes,No,1480
147662,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,22181500000,BREAD FAMOUS BAKE HOUSE GRAIN SEVEN HALF,ISB MAIN MEAL LOAVES,Yes,No,1564
148089,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,26739300000,CAKE WHITE SINGLE LAYER AD,ISB DESSERTS,Yes,No,1567
151045,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,3150677111,D&W AMERICAN CHEESE WHITE VP,DELI CHEESE,Yes,No,1592
151445,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,22365500000,DONUT CAKE OLD FASHION VRTY 14 CT,ISB BREAKFAST BAKED GOODS,Yes,No,1596
153822,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,7299204195,MAUNALOA RSTD MACADAMIAS SLT,SNACK NUTS,Yes,No,1627
154600,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,26642700000,CREAM PUFFS 6CT,ISB DESSERTS,Yes,No,1643
155229,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,26865200000,FRENCH BREAD,ISB MAIN MEAL LOAVES,Yes,No,1648
162170,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,78802207255,CBN ASIAGO BATARD,ISB MAIN MEAL LOAVES,Yes,No,1744
162983,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,22745300000,CUPCAKES CHOCOLATE W/CHOCOALTE ICING 9CT,ISB DESSERTS,Yes,No,1750
164457,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,26867500000,CORNBREAD PLAIN 2CT,ISB MAIN MEAL LOAVES,Yes,No,1761
164626,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,22758900000,EGG HOT DOG BUN 6CT,ISB ROLLS,Yes,No,1762
165419,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,70927548051,ORG BREAD ROASTED GARLIC,ISB MAIN MEAL LOAVES,Yes,No,1768
167061,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,3150693626,D&W CHEDDAR NY HABANERO PEPPERS WEDGE VP,DELI CHEESE,Yes,No,1783
168226,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,7080082211,SMTH HAM SLICES BNLS THK FMLY PK,SMOKED BEEF AND PORK,Yes,No,1796
169884,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,60610511265,TOMATOES CHERRY FALL IN LOVE AGAIN,TOMATOES,Yes,No,1820
170386,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,26978700000,COOKIES VARIETY CHOC CHIP OATMEAL BRWNIE,ISB SNACKS,Yes,No,1830
172110,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,26824400000,CINNAMON PECAN STRIP COFFEE CAKE,ISB BREAKFAST BAKED GOODS,Yes,No,1850
174225,SAFEWAY                  ,2799,28455 N. VISTANCIA BOULEVARD            ,PEORIA              ,AZ,85383,21430900000,ECK LOAF PICKLE AND PIMENTO,DELI MEAT,Yes,No,1875
150673,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,21599100000,D&W PRE-SLC PROVOLONE,DELI CHEESE,Yes,No,1587
155263,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,21595300000,D&W PRE-SLC WHITE AMERICAN CHEESE,DELI CHEESE,Yes,No,1650
173015,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,3150623054,D&W PEPPERONI TO GO,DELI MEAT,Yes,No,1868
173301,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,21597800000,D&W PRE-SLC LACEY SWISS CHEESE,DELI CHEESE,Yes,No,1869
175288,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,22639200000,8 INCH DOUBLE LAYER MARBLE CAKE,ISB DESSERTS,Yes,No,1890
175695,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,26793800000,PIE APPLE WEST COAST RESERVE GRANNY SMTH,ISB DESSERTS,Yes,No,1894
175947,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,74295512290,EARL CAMPBELL HOT LINK BEEF,DINNER SAUSAGE,Yes,No,1897
177247,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,1906109230,RAW SUNFLOWER SEEDS ORGANIC,NUT MEATS,Yes,No,1911
177519,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,26735900000,CROISSANT CINNAMON TWIST 6CT,ISB BREAKFAST BAKED GOODS,Yes,No,1912
178208,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,81708702031,SHEILA G THNDLGNT ORG DRK CHOC ALMND,TAKE HOME CANDY/GUM/MINTS (IN-LINE),Yes,No,1917
179350,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,86616000010,PAPAGO ORANGE BLOSSOM BEER CAN,BEER,Yes,No,1931
180011,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,8434871012,MUSHROOMS BABY PORTS 10 CT,MUSHROOMS,Yes,No,1943
180148,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,20285200000,PORK TOP LOIN CHOP BNLS BCN WRPD,SELF SERVICE VALUE ADDED MEATS,Yes,No,1944
180297,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,60610500000,TOMATO LORABELLA ORANGE BLOSSOM,TOMATOES,Yes,No,1945
180562,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,4200087256,QUILTED NORTHERN ULTRA PLUSH,BATHROOM TISSUE,Yes,No,1946
180725,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,85529800508,DANZEISEN DAIRY MILK CHOCOLATE 2%,FLAVORED MILK AND MILK PRODUCTS,Yes,No,1948
181092,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,28106400000,CHICKEN BRST B/S W/SCLN LMN & GRLC 5%,SERVICE MEAT,Yes,No,1950
181748,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,3150668811,D&W SALAMI MINI HARD,DELI MEAT,Yes,No,1966
183353,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,20220000000,CH BEEF TOP SIRLOIN RST,"BEEF, CHOICE, NO MANUFACTURER BRAND DECLARED",Yes,No,1986
184060,SAFEWAY                  ,270,4910 NORTH HIGHWAY 89                   ,FLAGSTAFF           ,AZ,86004,61300871984,ARIZONA KIWI STRAWBERRY TEA,MISC SHELF STABLE JUICES & DRINKS,Yes,No,1992
98422,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,23882200000,CATFISH FILLET FROZEN,SERVICE SEAFOOD,Yes,No,1040
132288,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,20060900000,CHICKEN LEG QTR FAMILY PK,"CHICKEN, REFRIGERATED",Yes,No,1393
149712,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,3196131000,HILL'S MEATS BACON ENDS & PIECES SMOKED,BACON,Yes,No,1578
159989,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,7864240001,WILD MIKES PIZZA PEPPERONI FUN SIZE,PIZZA FROZEN PREPARED FOODS,Yes,No,1706
160580,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,1590006388,BAR-S SAUSAGE CHEDDAR&JALAPENO SKINLESS,DINNER SAUSAGE,Yes,No,1712
163585,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,7080051202,SMTH PORK RST W/SWT & SMKY SSNG,"PORK, NATURAL",Yes,No,1754
166232,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,65023016006,PELICAN KIWANDA CREAM ALE  BTL,BEER,Yes,No,1779
168976,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,22903900000,12 CT VARIETY MUFFINS,ISB BREAKFAST BAKED GOODS,Yes,No,1809
169057,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,4069774058,MINI MUFFINS BANANA NUT,ISB BREAKFAST BAKED GOODS,Yes,No,1810
170156,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,22638000000,HOLIDAY CHOCOLATE MINI CUPCAKES,ISB DESSERTS,Yes,No,1827
170749,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,26724000000,DANISH BEAR CLAW STRIP,ISB BREAKFAST BAKED GOODS,Yes,No,1836
171254,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,85757500302,GOODLIFE SWEET AS PACIFIC ALE  CAN,BEER,Yes,No,1841
175504,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,21314700000,D&W TURKEY BREAST HONEY CURED,DELI MEAT,Yes,No,1892
176496,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,20076900000,RNGR FR/RNG CHICKEN THIGH BNLS SKLS,"CHICKEN, REFRIGERATED",Yes,No,1905
178063,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,65023010012,PELICAN VARIETY PACK  BTL,BEER,Yes,No,1915
178565,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,26652300000,CINNAMON ROLLS SIGNATURE RECIPE 4CT,ISB BREAKFAST BAKED GOODS,Yes,No,1918
179066,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,79844901000,ACE BLOOD ORANGE CIDER  BTL,BEER,Yes,No,1925
179802,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,85605200238,HOP VALLEY CITRUS MISTRESS IPA  BTL,BEER,Yes,No,1938
180857,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,85328900155,DIPPIN DOTS CHOCOLATE,NOVELTIES,Yes,No,1949
182160,ALBERTSONS               ,574,5755 MAIN ST                            ,SPRINGFIELD         ,OR,97478,5194325046,TILLAMOOK CNTRY SMKR BEEF STKSSTICKS,MEAT SNACKS,Yes,No,1967
55983,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,2370004687,TY CHICKEN WING HONEY BBQ,FROZEN MEAT,Yes,No,580
81670,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,22724400000,CK CHOC W/FDG ICING SNGL SRV,ISB DESSERTS,Yes,No,840
83724,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,5075410822,SILVA NTRL SAUSAGE LINK HOT ABF,DINNER SAUSAGE,Yes,No,856
83937,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,5124610399,STONES 73% LEAN GRND BEEF 27% FAT CHUB,"GROUND BEEF, RAW",Yes,No,868
84584,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,22915200000,8 CT BUTTER CROISSANTS,ISB BREAKFAST BAKED GOODS,Yes,No,876
90339,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,20351500000,PORK SIRLOIN CHOP BNLS SSND,"PORK, NATURAL",Yes,No,946
90805,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,20195400000,CH BEEF CHUCK UNDER BLADE POT RST BNLS,"BEEF, CHOICE, NO MANUFACTURER BRAND DECLARED",Yes,No,953
98848,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,22960200000,12CT GOURMET VARIETY COOKIES,ISB SNACKS,Yes,No,1047
100557,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,24281800000,BEAN DIP 7 LAYER,CONVENIENCE VEGETABLES,Yes,No,1064
102203,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,23743900000,SHRIMP COOKED TAIL ON 51 TO 60 CT,SERVICE SEAFOOD,Yes,No,1078
103804,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,22703700000,BAGUETTE,ISB MAIN MEAL LOAVES,Yes,No,1092
108200,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,22679400000,CAKE CRAVIN CARROT 8IN,ISB DESSERTS,Yes,No,1133
111765,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,81623901348,HOUEWLINGS TOMATO MEDLEY COC,TOMATOES,Yes,No,1175
116326,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,21626900000,BH HAM DELUXE,DELI MEAT,Yes,No,1229
116593,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,28145700000,BACON SMKD SLCD APLWD,SERVICE MEAT,Yes,No,1234
117624,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,20644700000,CHICKEN WING HOT N SPICY FULL CKD VPC,FROZEN MEAT,Yes,No,1243
120105,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,24281900000,BEAN DIP 7 LAYER,CONVENIENCE VEGETABLES,Yes,No,1266
128904,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,2056989018,DONUTS CAKE ASTD GRANNYS,ISB BREAKFAST BAKED GOODS,Yes,No,1357
129044,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,75166641405,NATURESWEET CONSTELLATION TOMATOES BOWL,TOMATOES,Yes,No,1363
132520,ALBERTSONS LLC           ,161,10700 USTICK RD                         ,BOISE               ,ID,83713,22795700000,DONUT HOLE CUP,ISB BREAKFAST BAKED GOODS,Yes,No,1395
